# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9083416342022693,3.987623011755349,0.8030445673199037,0.11880435274373871,2.725024902606807,3.0000000000000155,-0.0008618568686665327,0.0,-0.1348808238580179,0.0
 0.9155381366113317,4.00731130286577,0.803085058035547,0.11783368256990817,2.746614409833994,3.0,-0.0008719684885703185,0.0,-0.13754657110242174,0.0
 0.9227003650882531,4.027060088013296,0.8031253336017662,0.11684854260145551,2.7681010952647584,3.0,-0.0008823306842458335,0.0,-0.1402731619923736,0.0
 0.929828222803734,4.046866887808223,0.8031653818402921,0.11584869546147326,2.789484668411201,2.9999999999999845,-0.0008929615220649648,0.0,-0.14306276288514022,0.0
 0.9369216120996409,4.066729222860849,0.8032051905728557,0.11483389559058095,2.8107648362989215,3.0,-0.0009038662568252154,0.0,-0.14591761581108983,0.0
 0.9439804344846935,4.086644613781473,0.8032447476211875,0.11380388905772013,2.8319413034540797,3.000000000000047,-0.0009150615578237292,0.0,-0.1488400415000992,0.0
 0.9510045906297898,4.106610581180392,0.8032840408070181,0.11275841336558082,2.853013771889368,2.999999999999937,-0.0009265444061915891,0.0,-0.1518324443739164,0.0
 0.9579939803629846,4.126624645667903,0.8033230579520785,0.1116971972377079,2.873981941088952,2.999999999999968,-0.0009383344636896751,0.0,-0.15489731716391508,0.0
 0.9649485026641278,4.146684327854302,0.8033617868780991,0.1106199603911042,2.8948455079923816,2.999999999999952,-0.0009504358639275515,0.0,-0.1580372444110022,0.0
 0.9718680556591799,4.166787148349889,0.8034002154068111,0.10952641330321027,2.915604166977538,3.000000000000032,-0.0009628634571836,0.0,-0.1612549089051031,0.0
 0.9787525366142052,4.186930627764961,0.8034383313599447,0.10841625695394873,2.9362576098426145,3.0000000000000484,-0.0009756244751256324,0.0,-0.1645530949006022,0.0
 0.985601841929056,4.207112286709815,0.8034761225592308,0.1072891825664709,2.956805525787167,3.0000000000000164,-0.0009887362856992026,0.0,-0.16793469504356448,0.0
 0.9924158671307545,4.2273296457947485,0.8035135768264003,0.1061448713222045,2.9772476013922624,3.0000000000000164,-0.0010022020827599196,0.0,-0.17140271526243786,0.0
 0.9991945068665796,4.24758022563006,0.8035506819831838,0.10498299406569822,2.9975835205997376,2.999999999999967,-0.001016041733543512,0.0,-0.17496028049336929,0.0
 1.0059376548968604,4.267861546826046,0.8035874258513119,0.10380321099491198,3.0178129646905796,2.9999999999999507,-0.0010302645260751849,0.0,-0.1786106413377631,0.0
 1.0126452040874871,4.288171129993005,0.8036237962525155,0.10260517133216954,3.03793561226246,3.0,-0.001044882790915382,0.0,-0.18235718034373008,0.0
 1.0193170464021397,4.308506495741233,0.8036597810085252,0.10138851297997152,3.057951139206417,2.9999999999999334,-0.0010599147717845047,0.0,-0.18620341916911104,0.0
 1.0259530728942419,4.32886516468103,0.8036953679410718,0.10015286215744529,3.0778592186827236,3.0,-0.0010753719195751082,0.0,-0.19015302538313328,0.0
 1.0325531736986393,4.349244657422691,0.803730544871886,0.09889783302165547,3.097659521095916,3.0,-0.0010912715109457187,0.0,-0.19420982092317635,0.0
 1.0391172380230103,4.3696424945765155,0.8037652996226984,0.09762302726469117,3.1173517140690286,2.9999999999999662,-0.0011076214359998816,0.0,-0.19837778924986374,0.0
 1.0456451541390053,4.390056196752799,0.8037996200152399,0.09632803369719152,3.136935462417014,3.000000000000034,-0.0011244471192662388,0.0,-0.202661085139486,0.0
 1.052136809373125,4.410483284561842,0.8038334938712411,0.09501242780309341,3.1564104281193726,2.999999999999966,-0.0011417587345145792,0.0,-0.20706404285856744,0.0
 1.0585920900973285,4.430921278613939,0.8038669090124329,0.09367577127855285,3.175776270291983,2.999999999999966,-0.0011595777263499448,0.0,-0.21159118606952906,0.0
 1.0650108817193844,4.451367699519389,0.8038998532605458,0.09231761154610887,3.1950326451581508,3.0,-0.0011779221448802806,0.0,-0.2162472384654845,0.0
 1.0713930686729538,4.4718200678884905,0.8039323144373106,0.09093748124202905,3.214179206018859,3.0,-0.0011968096721450465,0.0,-0.22103713390915614,0.0
 1.0777385344074148,4.492275904331539,0.8039642803644581,0.08953489768276503,3.2332156032222423,3.000000000000035,-0.001216263028371575,0.0,-0.22510154129780255,0.0
 1.0840713892392786,4.5127327294588335,0.8039957388637188,0.08810936229929725,3.22733018815976,-0.9293462772697474,-0.001236299122030516,0.0,-0.22793988210056057,0.0
 1.0904283384288218,4.5331880638806705,0.8040266777568237,0.08666036005051352,3.208259340591131,-2.9999999999999303,-0.0012569450460879934,0.0,-0.23038257075628243,0.0
 1.0968220567052387,4.553639428207349,0.8040570848655034,0.08518735879730117,3.18907818576188,-3.0000000000000346,-0.0012782170080571375,0.0,-0.23288699123617812,0.0
 1.1032524293697519,4.574084343049165,0.8040869480114885,0.08368980865493533,3.16978706776834,-3.0000000000000346,-0.0013001437340164148,0.0,-0.23545503917205074,0.0
 1.1097193427606555,4.594520329016418,0.8041162550165099,0.08216714130915785,3.1503863275956294,-2.999999999999966,-0.0013227507930324628,0.0,-0.23808868394464658,0.0
 1.1162226842454113,4.614944906719403,0.8041449937022982,0.08061876929380973,3.1308763031413624,-2.999999999999966,-0.0013460608983934242,0.0,-0.24078997154454546,0.0
 1.1227623422131208,4.635355596768419,0.8041731518905842,0.0790440852378539,3.1112573292382337,-3.0000000000000338,-0.0013701061186891983,0.0,-0.24356102904237037,0.0
 1.1293382060673756,4.655749919773764,0.8042007174030987,0.07744246107066907,3.0915297376754696,-2.9999999999999662,-0.0013949107958949054,0.0,-0.2464040687213829,0.0
 1.1359501662194944,4.676125396345735,0.8042276780615722,0.07581324718696335,3.071693857219113,-3.0000000000000338,-0.0014205060791040208,0.0,-0.24932139227679195,0.0
 1.1425981140821577,4.696479547094629,0.8042540216877356,0.0741557715700606,3.0517500136311226,-3.0000000000000333,-0.0014469294975540602,0.0,-0.252315395963449,0.0
 1.1492819420634468,4.716809892630745,0.8042797361033195,0.07246933886641006,3.031698529687256,-2.9999999999999334,-0.0014742043644851357,0.0,-0.25538857485120026,0.0
